City ID,City,Country,Latitude,Longitude,Temperature,Humidity,Clouds,Wind Speed
2016170,Srednebelaya,RU,50.6594,128.0106,1.18,92,93,7.47
3446922,Tapejara,BR,-28.0681,-52.0139,63.95,51,0,6.04
140463,Birjand,IR,32.8663,59.2211,27.07,59,0,6.91
2701680,Karlstad,SE,59.3793,13.5036,36.16,100,100,11.5
1527497,Kyzyl-Suu,KG,42.3414,78.0056,18.01,87,100,6.76
1581047,Ha Tinh,VN,18.3333,105.9,64.99,88,100,3.15
1254710,Tezpur,IN,26.6333,92.8,55.38,60,0,3.27
3451051,Rio Verde de Mato Grosso,BR,-18.9181,-54.8442,79.09,67,82,1.92
5937252,Deer Lake,CA,49.1667,-57.4316,9.81,92,100,9.95
4436743,Moss Point,US,30.4116,-88.5345,55.02,65,0,5.75
1519385,Sergeevka,KZ,53.88,67.4158,5.36,95,88,11.18
4255151,Bud,US,39.447,-86.1758,38.71,69,11,9.62
3408368,Acaraú,BR,-2.8856,-40.12,79.68,76,29,12.62
2079582,Alyangula,AU,-13.8483,136.4192,86.43,62,42,8.19
1259395,Porbandar,IN,21.6422,69.6093,67.42,73,0,7.7
2165087,Gold Coast,AU,-28.0,153.4333,79.38,77,100,11.5
1280037,Shache,CN,38.4167,77.2406,31.69,43,36,2.71
1651810,Airai,TL,-8.9266,125.4092,71.35,58,7,1.54
2240449,Luanda,AO,-8.8368,13.2343,78.8,89,75,5.75
935214,Saint-Pierre,RE,-21.3393,55.4781,78.48,78,0,21.85
1492607,Severnoye,RU,56.3491,78.3619,-12.86,100,72,5.77
259796,Kineta,GR,37.9709,23.2183,47.73,86,12,1.32
3532856,Jaltenango,MX,15.8719,-92.7247,69.37,66,14,3.49
2514651,Los Llanos de Aridane,ES,28.6585,-17.9182,58.12,76,100,15.99
2294915,Takoradze,GH,4.8845,-1.7554,79.23,87,91,8.43
5329649,Blythe,US,33.6103,-114.5964,69.03,38,0,21.65
1254046,Tura,IN,25.5198,90.2201,55.63,56,0,1.99
898947,Senanga,ZM,-16.1167,23.2667,69.42,80,93,4.25
1805833,Jiexiu,CN,37.0244,111.9125,29.75,34,0,3.87
963516,Queenstown,ZA,-31.8976,26.8753,63.99,82,65,3.65
4419500,Brookhaven,US,31.5791,-90.4407,54.72,77,0,6.67
157014,Kisanga,TZ,-7.4362,37.7034,72.37,95,100,0.96
3355672,Lüderitz,NA,-26.6481,15.1594,67.26,87,1,10.63
2057087,Kupang,ID,-10.1667,123.5833,82.53,72,100,3.78
3663503,Manicoré,BR,-5.8092,-61.3003,72.3,98,100,2.62
2289549,Duekoué,CI,6.7472,-7.3496,69.94,66,8,2.73
1486321,Yar-Sale,RU,66.8333,70.8333,-13.49,97,100,10.89
543508,Kovdor,RU,67.5662,30.4758,3.33,96,100,1.07
2399001,Mayumba,GA,-3.432,10.6554,78.01,87,100,1.74
3622716,Nicoya,CR,10.1483,-85.452,80.15,60,8,13.91
4026082,Lázaro Cárdenas,MX,17.9583,-102.2,78.76,71,0,7.49
1731248,Alugan,PH,12.2188,125.4808,80.92,71,98,9.46
108410,Riyadh,SA,24.6877,46.7219,50.14,20,0,7.02
2062276,Roebourne,AU,-20.7833,117.1333,90.0,57,0,7.56
1817968,Anshun,CN,26.25,105.9333,45.03,97,100,3.06
4726521,San Patricio,US,28.017,-97.5169,64.31,76,0,14.03
3664525,Codajás,BR,-3.8367,-62.0569,72.54,99,50,2.62
3870243,Taltal,CL,-25.4,-70.4833,69.55,72,0,2.42
3460087,Jardim,BR,-21.4803,-56.1381,80.42,58,100,1.03
4513583,Hamilton,US,39.1834,-84.5333,38.41,59,0,3.44
55671,Kismayo,SO,-0.3582,42.5454,76.32,80,30,13.44
3491161,Bull Savanna,JM,17.8868,-77.5902,73.31,79,42,7.72
3521972,Panabá,MX,21.2833,-88.2667,71.33,70,98,11.7
2644726,Leatherhead,GB,51.2959,-0.3259,49.01,95,75,15.01
2132606,Samarai,PG,-10.6167,150.6667,83.41,75,100,8.16
3450144,Santa Luzia,BR,-19.7697,-43.8514,72.36,83,75,11.5
2264923,Peniche,PT,39.3558,-9.3811,48.4,91,54,8.52
3393692,Itarema,BR,-2.9248,-39.9167,79.32,77,12,11.41
3407407,Aquiraz,BR,-3.9014,-38.3911,82.49,81,16,10.07
3566235,Calabazar de Sagua,CU,22.6447,-79.8961,70.27,94,75,12.66
3108317,Tarancón,ES,40.0085,-3.0073,38.77,73,100,6.49
2965761,Carndonagh,IE,55.25,-7.2667,52.38,88,100,29.37
967476,Orkney,ZA,-26.9802,26.6727,62.15,69,7,1.99
361058,Alexandria,EG,31.2156,29.9553,55.36,76,40,9.22
1252795,Yanam,IN,16.7333,82.2167,68.4,88,3,2.98
2063039,Port Keats,AU,-14.25,129.55,85.95,56,46,5.77
5861897,Fairbanks,US,64.8378,-147.7164,0.3,77,100,5.75
638936,Rovaniemi,FI,66.5,25.7167,9.81,85,0,11.5
1622786,Makassar,ID,-5.14,119.4221,80.65,94,20,1.14
2126785,Belaya Gora,RU,68.5333,146.4167,-28.64,98,19,2.24
3430545,Morón,AR,-34.6534,-58.6198,78.55,62,0,7.83
6111867,Port Hawkesbury,CA,45.6169,-61.3485,9.77,80,100,16.11
1715010,Dicamay,PH,16.7561,122.0037,72.91,89,95,2.01
1140025,Herat Province,AF,34.5,62.0,32.65,77,0,9.55
2138285,Tadine,NC,-21.55,167.8833,81.27,81,100,15.55
6255012,Flinders,AU,-34.5833,150.8552,81.39,62,0,4.0
